Price,Brand,Model,Reg_Date,Km,Condition,Capacity,Type
3330000.0,SYM,Attila,2010.0,56789.0,Đã sử dụng,100 - 175 cc,Tay ga
16666666.0,Honda,67,2010.0,23.0,Đã sử dụng,50 - 100 cc,Xe số
35500000.0,Honda,Air Blade,2021.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
11800000.0,Sachs,Amici,2014.0,123456.0,Đã sử dụng,100 - 175 cc,Tay ga
8000000.0,Honda,Lead,2010.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
29500000.0,Honda,Winner X,2020.0,10000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
28000000.0,Honda,Spacy,2006.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
30000000.0,Honda,PS,2020.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
15800000.0,Honda,Winner,2020.0,8900.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
35500000.0,Suzuki,Raider,2022.0,10000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
26500.0,Yamaha,Exciter,2020.0,17000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
39000000.0,Yamaha,Mio,2022.0,562.0,Mới,100 - 175 cc,Tay ga
9500000.0,Honda,Wave,2008.0,30000.0,Đã sử dụng,100 - 175 cc,Xe số
24000000.0,Honda,Winner,2018.0,5.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
12000000.0,Honda,Dream,2003.0,10000.0,Đã sử dụng,100 - 175 cc,Xe số
25800000.0,Yamaha,Exciter,2017.0,8541.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
68500000.0,Honda,Air Blade,2011.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
2900000.0,Hãng khác,Dòng khác,2009.0,25000.0,Đã sử dụng,100 - 175 cc,Xe số
6800000.0,Piaggio,Zip,2009.0,22000.0,Đã sử dụng,100 - 175 cc,Tay ga
18500000.0,Honda,Wave,2005.0,20000.0,Đã sử dụng,50 - 100 cc,Xe số
53000000.0,Yamaha,Exciter,2011.0,50000.0,Đã sử dụng,100 - 175 cc,Xe số
8000000.0,Honda,Air Blade,2011.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
33500000.0,Honda,Future,2005.0,32000.0,Đã sử dụng,100 - 175 cc,Xe số
9800000.0,SYM,Angela,2014.0,34000.0,Đã sử dụng,Dưới 50 cc,Xe số
90000000.0,Honda,SH,2019.0,7000.0,Đã sử dụng,100 - 175 cc,Tay ga
25300000.0,Honda,Vision,2019.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
25600000.0,Honda,Air Blade,2020.0,1260.0,Đã sử dụng,100 - 175 cc,Tay ga
31000000.0,Honda,Future,2008.0,25000.0,Đã sử dụng,Trên 175 cc,Xe số
8000000.0,Honda,Lead,2010.0,6523.0,Đã sử dụng,100 - 175 cc,Tay ga
5200000.0,Suzuki,Revo,2010.0,8888.0,Đã sử dụng,100 - 175 cc,Xe số
28800000.0,Honda,Vision,2020.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
26800000.0,Honda,Vision,2021.0,500.0,Đã sử dụng,100 - 175 cc,Xe số
48000000.0,Honda,Lead,2023.0,6230.0,Mới,100 - 175 cc,Tay ga
10500000.0,Honda,Air Blade,2008.0,28000.0,Đã sử dụng,100 - 175 cc,Tay ga
9000000.0,Honda,Chaly,2021.0,100000.0,Đã sử dụng,Dưới 50 cc,Xe số
12000000.0,Yamaha,Sirius,2015.0,60000.0,Đã sử dụng,100 - 175 cc,Xe số
35800000.0,Suzuki,GSX,2020.0,4000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
12300000.0,Honda,Vision,2016.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
48000000.0,Honda,Vario,2018.0,28575.0,Đã sử dụng,100 - 175 cc,Tay ga
13000000.0,Hãng khác,Dòng khác,2019.0,2000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
26000000.0,GPX,Demon 150GR,2022.0,3400.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
25000000.0,Honda,Wave,2001.0,25000.0,Đã sử dụng,50 - 100 cc,Xe số
24000000.0,Honda,Air Blade,2008.0,26000.0,Đã sử dụng,100 - 175 cc,Tay ga
80000000.0,Honda,Future,2009.0,15000.0,Đã sử dụng,100 - 175 cc,Xe số
14500000.0,Honda,Dream,1998.0,5555.0,Đã sử dụng,100 - 175 cc,Xe số
65000000.0,Honda,SH,2018.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
63000000.0,Honda,SH,2018.0,8.0,Đã sử dụng,100 - 175 cc,Tay ga
5100000.0,Hãng khác,Dòng khác,2008.0,20000.0,Đã sử dụng,100 - 175 cc,Xe số
19000000.0,Honda,Lead,2016.0,5000.0,Đã sử dụng,100 - 175 cc,Tay ga
8500000.0,Honda,Wave,2013.0,23456.0,Đã sử dụng,100 - 175 cc,Xe số
43000000.0,Honda,Air Blade,2010.0,16000.0,Đã sử dụng,100 - 175 cc,Tay ga
65000000.0,Honda,SH Mode,2023.0,1000.0,Đã sử dụng,100 - 175 cc,Tay ga
32000000.0,Yamaha,Exciter,2021.0,2300.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
26500000.0,Honda,Lead,2022.0,500.0,Đã sử dụng,100 - 175 cc,Tay ga
8800000.0,Piaggio,Vespa,2012.0,11000.0,Đã sử dụng,100 - 175 cc,Tay ga
24800000.0,Honda,Air Blade,2018.0,5000.0,Đã sử dụng,100 - 175 cc,Tay ga
25500000.0,Honda,Air Blade,2014.0,14000.0,Đã sử dụng,100 - 175 cc,Tay ga
13800000.0,Honda,Wave,2019.0,15000.0,Đã sử dụng,100 - 175 cc,Xe số
26500000.0,Yamaha,YB125,2021.0,2000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
4500000.0,SYM,Elizabeth,2010.0,1234.0,Đã sử dụng,100 - 175 cc,Tay ga
15800000.0,Honda,Vision,2014.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
38999000.0,Yamaha,TFX,2017.0,39000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
9500000.0,Yamaha,Jupiter,2011.0,35809.0,Đã sử dụng,100 - 175 cc,Xe số
76000000.0,Honda,SH,2021.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
4000000.0,Hãng khác,Dòng khác,2008.0,50000.0,Đã sử dụng,100 - 175 cc,Xe số
17500000.0,Yamaha,Exciter,2019.0,2300.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
24000000.0,Suzuki,Sport / Xipo,2000.0,39000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
38500000.0,Honda,Vario,2021.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
17500000.0,Yamaha,Exciter,2019.0,2300.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
24000000.0,Suzuki,Sport / Xipo,2000.0,39000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
38500000.0,Honda,Vario,2021.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
70500000.0,Honda,SH Mode,2023.0,62.0,Mới,100 - 175 cc,Tay ga
22000000.0,Honda,Winner,2017.0,25000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
75500000.0,Yamaha,R,2020.0,13000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
3700000.0,Hãng khác,Dòng khác,2010.0,39000.0,Đã sử dụng,100 - 175 cc,Xe số
12500000.0,Yamaha,Nouvo,2014.0,5.0,Đã sử dụng,100 - 175 cc,Tay ga
30000000.0,Honda,Sonic,2020.0,30000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
34500.0,Yamaha,Exciter,2022.0,12500.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
6000000.0,SYM,Elizabeth,2014.0,39000.0,Đã sử dụng,100 - 175 cc,Tay ga
9800000.0,Hãng khác,Dòng khác,2001.0,2000.0,Đã sử dụng,100 - 175 cc,Xe số
38000000.0,Honda,Vario,2021.0,7000.0,Đã sử dụng,100 - 175 cc,Tay ga
23800000.0,Yamaha,Exciter,2012.0,3.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
99000000.0,Honda,Vario,2018.0,16000.0,Đã sử dụng,100 - 175 cc,Tay ga
5800000.0,Honda,Lead,2008.0,24000.0,Đã sử dụng,100 - 175 cc,Tay ga
78500000.0,Yamaha,MT,2018.0,35000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
24300000.0,Honda,Air Blade,2014.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
3800000.0,SYM,Attila,2015.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
8500000.0,Honda,Air Blade,2008.0,29000.0,Đã sử dụng,100 - 175 cc,Tay ga
3800000.0,SYM,Attila,2015.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
8500000.0,Honda,Air Blade,2008.0,29000.0,Đã sử dụng,100 - 175 cc,Tay ga
8800000.0,Honda,Wave,2000.0,6789.0,Đã sử dụng,50 - 100 cc,Xe số
79900000.0,Honda,SH,2022.0,14.0,Đã sử dụng,100 - 175 cc,Tay ga
17000000.0,Honda,Cub,1993.0,56800.0,Đã sử dụng,50 - 100 cc,Xe số
28200000.0,Yamaha,Exciter,2019.0,6666.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
10200000.0,Honda,Cub,1997.0,16.0,Đã sử dụng,Dưới 50 cc,Xe số
25900000.0,Honda,Winner,2019.0,15000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
51500000.0,Honda,SH,2016.0,34000.0,Đã sử dụng,100 - 175 cc,Tay ga
11800000.0,Piaggio,Liberty,2015.0,5000.0,Đã sử dụng,100 - 175 cc,Tay ga
25000000.0,Honda,Dream,1999.0,1.0,Đã sử dụng,100 - 175 cc,Xe số
58000000.0,Honda,CB,2021.0,6000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
9900000.0,Yamaha,Sirius,2016.0,555.0,Đã sử dụng,100 - 175 cc,Xe số
23000000.0,Honda,Dòng khác,2022.0,2000.0,Đã sử dụng,Dưới 50 cc,Tay ga
17500000.0,Yamaha,Sirius,2020.0,12000.0,Đã sử dụng,100 - 175 cc,Xe số
8000000.0,Honda,Cub,1996.0,49.0,Đã sử dụng,50 - 100 cc,Xe số
57500000.0,Honda,SH,2016.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Yamaha,Janus,2018.0,6000.0,Đã sử dụng,100 - 175 cc,Tay ga
7900000.0,Yamaha,Sirius,2009.0,4884.0,Đã sử dụng,100 - 175 cc,Xe số
10900000.0,Piaggio,Liberty,2011.0,8000.0,Đã sử dụng,100 - 175 cc,Tay ga
39800000.0,Honda,Vario,2020.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
16500000.0,Piaggio,Liberty,2013.0,6868.0,Đã sử dụng,100 - 175 cc,Tay ga
8500000.0,Honda,Wave,2019.0,20000.0,Đã sử dụng,50 - 100 cc,Xe số
24800000.0,Honda,Winner X,2021.0,5000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
9800000.0,Yamaha,Nozza,2015.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
27800000.0,Yamaha,Nvx,2018.0,9500.0,Đã sử dụng,100 - 175 cc,Tay ga
8800000.0,Honda,Wave,2020.0,5999.0,Đã sử dụng,100 - 175 cc,Xe số
81499999.0,Piaggio,Medley,2021.0,9999.0,Đã sử dụng,100 - 175 cc,Tay ga
59999999.0,Honda,SH,2019.0,7000.0,Đã sử dụng,100 - 175 cc,Tay ga
56000000.0,Honda,SH,2015.0,17000.0,Đã sử dụng,100 - 175 cc,Tay ga
34000000.0,Piaggio,Vespa,2014.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
11500000.0,Yamaha,Jupiter,2012.0,5.0,Đã sử dụng,100 - 175 cc,Tay ga
25000000.0,Honda,Dream,2003.0,300000.0,Đã sử dụng,100 - 175 cc,Xe số
20800000.0,Honda,Lead,2013.0,33789.0,Đã sử dụng,100 - 175 cc,Tay ga
13000000.0,Honda,Lead,2010.0,100000.0,Đã sử dụng,100 - 175 cc,Tay ga
14500000.0,Piaggio,LX,2012.0,25000.0,Đã sử dụng,100 - 175 cc,Tay ga
13900000.0,Yamaha,Exciter,2013.0,25.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
7900000.0,Honda,Wave,2020.0,123.0,Đã sử dụng,100 - 175 cc,Xe số
2600000.0,SYM,Attila,2010.0,8000.0,Đã sử dụng,50 - 100 cc,Tay ga
13900000.0,Yamaha,Exciter,2013.0,25.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
7900000.0,Honda,Wave,2020.0,123.0,Đã sử dụng,100 - 175 cc,Xe số
2600000.0,SYM,Attila,2010.0,8000.0,Đã sử dụng,50 - 100 cc,Tay ga
19500000.0,Honda,Air Blade,2013.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
33800000.0,Yamaha,Exciter,2009.0,7462.0,Đã sử dụng,100 - 175 cc,Xe số
279000000.0,Suzuki,Satria,2021.0,1.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
5800000.0,Yamaha,Sirius,2011.0,22000.0,Đã sử dụng,100 - 175 cc,Xe số
13500000.0,Yamaha,Nozza,2013.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
4500000.0,Honda,Wave,2013.0,8686.0,Đã sử dụng,100 - 175 cc,Xe số
56500000.0,Honda,SH,2019.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
12800000.0,Honda,Wave,2019.0,13.0,Đã sử dụng,100 - 175 cc,Xe số
29500000.0,Honda,CBR,2011.0,22000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
26530000.0,Yamaha,Exciter,2018.0,14000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
31800000.0,Honda,MSX 125,2018.0,13000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
24300000.0,Honda,Winner X,2020.0,18000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
23000000.0,Honda,Vision,2017.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
50000000.0,Yamaha,R,2023.0,1000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
11300000.0,Honda,Air Blade,2012.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
29800000.0,Honda,Lead,2018.0,9.0,Đã sử dụng,100 - 175 cc,Tay ga
17500000.0,Honda,Air Blade,2015.0,36852.0,Đã sử dụng,100 - 175 cc,Tay ga
63000000.0,Honda,Future,2010.0,1.0,Đã sử dụng,100 - 175 cc,Xe số
16800000.0,Yamaha,Luvias,2015.0,19999.0,Đã sử dụng,100 - 175 cc,Tay ga
29500000.0,Honda,CBR,2011.0,25000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
14000000.0,Honda,Vision,2013.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
60800000.0,Honda,SH Mode,2020.0,7000.0,Đã sử dụng,100 - 175 cc,Tay ga
5900000.0,Honda,Wave,2012.0,15000.0,Đã sử dụng,100 - 175 cc,Xe số
9000000.0,Honda,Air Blade,2012.0,86693.0,Đã sử dụng,50 - 100 cc,Tay ga
5600000.0,Yamaha,Mio,2014.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
26500000.0,Honda,Lead,2014.0,16000.0,Đã sử dụng,100 - 175 cc,Tay ga
32500000.0,Honda,Lead,2021.0,18000.0,Đã sử dụng,100 - 175 cc,Tay ga
5800000.0,Yamaha,Nouvo,2011.0,52172.0,Đã sử dụng,100 - 175 cc,Tay ga
52000000.0,Yamaha,YAZ,2010.0,123456.0,Đã sử dụng,100 - 175 cc,Xe số
19000000.0,Yamaha,Janus,2018.0,13000.0,Đã sử dụng,100 - 175 cc,Tay ga
19000000.0,Honda,Dream,2001.0,50000.0,Đã sử dụng,50 - 100 cc,Xe số
13800000.0,Honda,Dream,2000.0,123.0,Đã sử dụng,100 - 175 cc,Xe số
15800000.0,Honda,Air Blade,2011.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
29999999.0,Honda,Air Blade,2010.0,24000.0,Đã sử dụng,100 - 175 cc,Tay ga
4500000.0,Honda,Wave,2011.0,25.0,Đã sử dụng,100 - 175 cc,Xe số
25800000.0,Honda,Vision,2019.0,8000.0,Đã sử dụng,100 - 175 cc,Tay ga
4200000.0,Honda,Wave,2000.0,40000.0,Đã sử dụng,100 - 175 cc,Xe số
23500000.0,Yamaha,Janus,2019.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Honda,Wave,2002.0,43749.0,Đã sử dụng,100 - 175 cc,Xe số
11800000.0,Yamaha,Exciter,2018.0,1000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
52800000.0,Yamaha,Exciter,2010.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
20000000.0,Yamaha,Acruzo,2016.0,9000.0,Đã sử dụng,100 - 175 cc,Tay ga
10800000.0,Honda,Wave,2019.0,5000.0,Đã sử dụng,100 - 175 cc,Xe số
32500000.0,Honda,Dream,1997.0,29000.0,Đã sử dụng,100 - 175 cc,Xe số
16000000.0,Honda,Future,2007.0,50000.0,Đã sử dụng,50 - 100 cc,Xe số
20000000.0,Yamaha,Exciter,2014.0,36.0,Đã sử dụng,100 - 175 cc,Xe số
19000000.0,Honda,Air Blade,2015.0,16.0,Đã sử dụng,100 - 175 cc,Tay ga
39900000.0,Honda,Dream,1998.0,30000.0,Đã sử dụng,100 - 175 cc,Xe số
26800000.0,Honda,Future,2019.0,17000.0,Đã sử dụng,100 - 175 cc,Xe số
16800000.0,Yamaha,Jupiter,2021.0,3000.0,Đã sử dụng,100 - 175 cc,Xe số
8500000.0,Piaggio,LX,2016.0,5999.0,Đã sử dụng,100 - 175 cc,Tay ga
9000000.0,Ducati,Monster,2018.0,10000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
36500000.0,Honda,Air Blade,2023.0,1000.0,Đã sử dụng,100 - 175 cc,Tay ga
5400.0,Hãng khác,Dòng khác,2010.0,12334.0,Đã sử dụng,50 - 100 cc,Xe số
40600000.0,Kawasaki,W175,2022.0,1180.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
16500000.0,Honda,Dream,2009.0,38.0,Đã sử dụng,50 - 100 cc,Xe số
10500000.0,Piaggio,Vespa,2012.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
16800000.0,Yamaha,Luvias,2015.0,19999.0,Đã sử dụng,100 - 175 cc,Tay ga
33500000.0,Honda,Vario,2020.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
22500000.0,Yamaha,Grande,2021.0,6000.0,Đã sử dụng,100 - 175 cc,Tay ga
84000000.0,Yamaha,Exciter,2010.0,9000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
8800000.0,Yamaha,Jupiter,2007.0,1.0,Đã sử dụng,100 - 175 cc,Xe số
10800000.0,Honda,Dream,2009.0,15000.0,Đã sử dụng,50 - 100 cc,Xe số
13000000.0,Honda,Air Blade,2009.0,3838.0,Đã sử dụng,100 - 175 cc,Tay ga
24800000.0,Honda,Lead,2015.0,35000.0,Đã sử dụng,100 - 175 cc,Tay ga
41000000.0,Honda,Vario,2020.0,7700.0,Đã sử dụng,100 - 175 cc,Tay ga
21500000.0,Yamaha,Exciter,2018.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
268000000.0,Honda,SH,2022.0,5100.0,Đã sử dụng,Trên 175 cc,Tay ga
29000000.0,Suzuki,Satria,2020.0,10946.0,Đã sử dụng,100 - 175 cc,Xe số
118000000.0,Kawasaki,Z400,2022.0,2000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
99000000.0,Honda,SCR,2009.0,29000.0,Đã sử dụng,100 - 175 cc,Tay ga
8800000.0,Honda,Blade,2018.0,7890.0,Đã sử dụng,100 - 175 cc,Xe số
11600000.0,Yamaha,Sirius,2013.0,30.0,Đã sử dụng,100 - 175 cc,Xe số
26500000.0,Piaggio,Liberty,2018.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
22000.0,Suzuki,Sport / Xipo,2023.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
26500000.0,Honda,SH,2009.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
29800000.0,Yamaha,Exciter,2018.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
22000.0,Suzuki,Sport / Xipo,2023.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
26500000.0,Honda,SH,2009.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
29800000.0,Yamaha,Exciter,2018.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
15800000.0,Yamaha,Exciter,2013.0,15000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
8900000.0,Honda,Wave,2015.0,1.0,Đã sử dụng,100 - 175 cc,Xe số
113000000.0,Honda,SH,2010.0,20000.0,Đã sử dụng,100 - 175 cc,Tay ga
32000000.0,Honda,MSX 125,2018.0,7900.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
19200000.0,Honda,Air Blade,2013.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
3990000.0,Hãng khác,Dòng khác,2015.0,10000.0,Đã sử dụng,100 - 175 cc,Xe số
18500000.0,Honda,Vision,2019.0,8000.0,Đã sử dụng,100 - 175 cc,Tay ga
44500.0,Yamaha,YAZ,2023.0,7462.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
24000000.0,Honda,Air Blade,2017.0,12345.0,Đã sử dụng,100 - 175 cc,Tay ga
3800000.0,Honda,Win,2023.0,13579.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
24000000.0,Honda,Winner X,2022.0,500.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
7800000.0,Yamaha,Luvias,2010.0,500.0,Đã sử dụng,100 - 175 cc,Tay ga
7500000.0,Suzuki,Sapphire,2008.0,80000.0,Đã sử dụng,100 - 175 cc,Tay ga
52000000.0,Honda,Air Blade,2022.0,4434.0,Đã sử dụng,100 - 175 cc,Tay ga
16800000.0,Yamaha,Luvias,2014.0,29999.0,Đã sử dụng,100 - 175 cc,Tay ga
14800000.0,Yamaha,Janus,2020.0,16.0,Đã sử dụng,100 - 175 cc,Tay ga
38000000.0,Honda,SH,2005.0,58846.0,Đã sử dụng,100 - 175 cc,Tay ga
10650000.0,Honda,Spacy,2003.0,30000.0,Đã sử dụng,100 - 175 cc,Tay ga
12000000.0,Yamaha,Nozza,2013.0,70000.0,Đã sử dụng,100 - 175 cc,Tay ga
69000000.0,Royal Enfield,Classic 500,2018.0,19000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
10900000.0,Honda,Air Blade,2008.0,26868.0,Đã sử dụng,100 - 175 cc,Xe số
36500000.0,Honda,Scoopy,2015.0,30.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
67000000.0,Piaggio,Vespa,2022.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
16800000.0,Yamaha,Luvias,2014.0,19999.0,Đã sử dụng,100 - 175 cc,Tay ga
11800000.0,Honda,Wave,2005.0,69969.0,Đã sử dụng,100 - 175 cc,Xe số
37000000.0,Yamaha,TFX,2017.0,12600.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
8800000.0,Yamaha,Sirius,2016.0,5000.0,Đã sử dụng,100 - 175 cc,Xe số
27900000.0,Honda,Winner X,2021.0,5000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
9600000.0,Honda,Wave,2008.0,12345.0,Đã sử dụng,100 - 175 cc,Xe số
39800000.0,Honda,SH Mode,2016.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
10700000.0,SYM,Galaxy,2018.0,15000.0,Đã sử dụng,Dưới 50 cc,Xe số
33000000.0,Yamaha,Exciter,2020.0,11000.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
72500000.0,Piaggio,Sprint,2022.0,3100.0,Đã sử dụng,100 - 175 cc,Tay ga
9800000.0,Honda,Wave,2009.0,482222.0,Đã sử dụng,100 - 175 cc,Xe số
20800000.0,Honda,Air Blade,2015.0,21.0,Đã sử dụng,100 - 175 cc,Tay ga
15000000.0,Honda,SH,2004.0,54333.0,Đã sử dụng,100 - 175 cc,Tay ga
21500000.0,Yamaha,Janus,2017.0,10000.0,Đã sử dụng,100 - 175 cc,Tay ga
22500000.0,Honda,Air Blade,2015.0,20.0,Đã sử dụng,100 - 175 cc,Tay ga
4800000.0,Yamaha,Nouvo,2011.0,4555.0,Đã sử dụng,100 - 175 cc,Tay ga
60500000.0,Honda,SH,2018.0,13000.0,Đã sử dụng,100 - 175 cc,Tay ga
13500000.0,Honda,Air Blade,2008.0,5.0,Đã sử dụng,100 - 175 cc,Tay ga
10500000.0,Honda,Air Blade,2012.0,30.0,Đã sử dụng,100 - 175 cc,Tay ga
14500000.0,Honda,Vision,2014.0,20.0,Đã sử dụng,100 - 175 cc,Tay ga
23200000.0,Honda,PCX,2011.0,22538.0,Đã sử dụng,100 - 175 cc,Tay ga
61500000.0,Honda,SH,2016.0,17000.0,Đã sử dụng,100 - 175 cc,Xe số
33000000.0,Honda,Vision,2022.0,11000.0,Đã sử dụng,100 - 175 cc,Tay ga
3800000.0,Hãng khác,Dòng khác,2013.0,30000.0,Đã sử dụng,100 - 175 cc,Xe số
9500000.0,Yamaha,Nouvo,2018.0,12000.0,Đã sử dụng,100 - 175 cc,Tay ga
19500000.0,Honda,Air Blade,2019.0,140000.0,Đã sử dụng,100 - 175 cc,Tay ga
14800000.0,Honda,Future,2007.0,3333.0,Đã sử dụng,100 - 175 cc,Xe số
21500000.0,Honda,Vision,2016.0,20.0,Đã sử dụng,100 - 175 cc,Tay ga
173000000.0,Honda,SH,2010.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
17000000.0,Benelli,TNT,2019.0,12345.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
29500000.0,Honda,MSX 125,2016.0,12000.0,Đã sử dụng,50 - 100 cc,Xe số
18300000.0,Honda,Air Blade,2016.0,16.0,Đã sử dụng,100 - 175 cc,Tay ga
17000000.0,Benelli,TNT,2019.0,12345.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
29500000.0,Honda,MSX 125,2016.0,12000.0,Đã sử dụng,50 - 100 cc,Xe số
18300000.0,Honda,Air Blade,2016.0,16.0,Đã sử dụng,100 - 175 cc,Tay ga
27000000.0,Honda,Dòng khác,2020.0,24000.0,Đã sử dụng,100 - 175 cc,Xe số
31900000.0,Honda,Sonic,2020.0,12000.0,Đã sử dụng,100 - 175 cc,Xe số
6868686868.0,Honda,Vision,2023.0,22222.0,Đã sử dụng,100 - 175 cc,Tay ga
12800000.0,Honda,Wave,2019.0,21000.0,Đã sử dụng,100 - 175 cc,Xe số
13500000.0,Honda,Dream,1997.0,34567.0,Đã sử dụng,50 - 100 cc,Xe số
38500000.0,Honda,Air Blade,2023.0,5999.0,Đã sử dụng,100 - 175 cc,Tay ga
58000000.0,Honda,CBR,2022.0,200.0,Đã sử dụng,100 - 175 cc,Tay côn/Moto
39000000.0,Honda,Future,2022.0,2000.0,Đã sử dụng,100 - 175 cc,Xe số
16800000.0,Honda,Wave,2019.0,16.0,Đã sử dụng,100 - 175 cc,Xe số
39000000.0,Honda,Dòng khác,2015.0,28000.0,Đã sử dụng,Trên 175 cc,Tay côn/Moto
34500000.0,Honda,SH,2011.0,15000.0,Đã sử dụng,100 - 175 cc,Tay ga
33500000.0,Honda,Air Blade,2019.0,1.0,Đã sử dụng,100 - 175 cc,Tay ga
